year,tract_id,tract_name,num_tracts,num_vacants,pct_vacant,pct_change,pct_owner_occupied
2013,1763641,Richmond village,1002,256.81,25.6,-21.45,56.59
2013,1744498,Long Creek village,539,17.11,3.17,0.94,85.01
2013,1780125,West Dundee village,2945,212.09,7.2,97.09,74.91
2013,1736347,Hoyleton village,213,17.63,8.28,16.68,77.37
2013,1711293,Carmi city,2539,281.16,11.07,5.61,65.83
2013,1727091,Forsyth village,1353,136.21,10.06,0.95,87.71
2013,1773391,Sugar Grove village,3193,475.68,14.89,-1.81,91.17
2013,1782985,Wood Dale city,5529,391.25,7.08,109.59,69.99
2013,1754534,Oak Brook village,3187,207.54,6.51,37.83,77.39
2013,1709681,Bureau Junction village,162,17.39,10.67,-15.8,52.17
2013,1755002,Oakwood village,675,63.07,9.34,15.75,74.53
2013,1708225,Bridgeview village,5888,499.36,8.48,44.94,69.85
2013,1769875,Sidney village,505,75.71,14.99,-5.09,79.48
2013,1765884,Rosewood Heights CDP,1752,53.5,3.05,19.85,77.44
2013,1751271,Muddy village,36,9.22,25.61,20.19,61.61
2013,1717991,Cuba city,564,183.66,32.51,2.26,76.26
2013,1756978,Otterville town,52,21.46,41.27,0.65,80.43
2013,1709577,Bunker Hill city,745,89.08,11.96,0.23,83.5
2013,1704117,Batchtown village,109,9.76,8.87,8.33,63.66
2013,1739883,Kildeer village,1311,291.98,22.25,-1.05,90.09
2013,1778708,Waltonville village,187,23.35,12.49,3.83,78.74
2013,1747280,Martinton village,151,31.56,20.77,82.98,82.1
2013,1708420,Broadlands village,147,22.04,14.99,-5.09,77.29
2013,1783765,Yale village,43,4.59,10.43,13.84,70.25
2013,1769277,Sheridan village,321,81.91,25.52,3.36,177.45
2013,1701205,Alto Pass village,160,24.41,15.16,7.23,76.08
2013,1732408,Hamel village,337,27.34,8.11,-3.69,83.0
2013,1755171,Odell village,454,128.19,28.17,4.21,50.83
2013,1756159,Oneida city,309,173.94,56.11,0.33,75.12
2013,1717523,Crete village,3386,83.69,2.47,2.54,82.49
2013,1778383,Waggoner village,114,34.06,29.62,-2.93,72.58
2013,1783102,Woodland village,135,25.78,19.1,-0.91,70.31
2013,1768458,Seaton village,94,24.4,25.96,1.12,87.13
2013,1726454,Flora city,2355,345.94,14.69,7.34,53.49
2013,1732668,Hanna City village,584,67.89,11.62,-1.15,72.25
2013,1774860,Thayer village,313,14.76,4.72,6.34,59.42
2013,1779163,Waterman village,598,236.48,39.48,0.62,69.29
2013,1772624,Steward village,105,44.23,42.12,2.47,71.24
2013,1721254,Dupo village,1862,197.93,10.62,5.67,71.68
2013,1721579,East Brooklyn village,44,8.17,18.58,5.07,72.47
