tract_id,tract_name,pct_female_jobs,pct_male_jobs
1775107,Thomasboro village,41.35,58.65
1772676,Stickney village,32.0,68.0
1774457,Tamms village,57.78,42.22
1756341,Orangeville village,49.37,50.63
1721683,East Dubuque city,33.2,67.0
1700971,Alpha village,47.17,52.2
1753663,Northfield village,55.83,44.18
1732434,Hamilton city,48.09,51.91
1719226,Delavan city,37.89,62.56
1737608,Inverness village,47.08,52.89
1704871,Bellevue village,44.16,55.68
1733383,Harvey city,51.78,48.22
1702557,Ashmore village,21.43,78.57
1753403,Norris City village,46.93,53.07
1712268,Cerro Gordo village,47.22,53.47
1726077,Fillmore village,41.18,58.82
1734553,Hidalgo village,42.86,57.14
1781087,Wheeling village,42.08,57.93
1737777,Irvington village,41.34,58.66
1719642,Des Plaines city,42.76,57.25
1770161,Sleepy Hollow village,46.36,53.64
1700880,Allerton village,48.39,51.61
1746214,Makanda village,51.11,48.89
1746695,Maquon village,46.15,50.0
1760534,Pleasant Hill village,41.67,58.33
1741404,Lake Petersburg CDP,47.06,53.48
1735281,Hindsboro village,50.0,46.43
1715950,Como CDP,40.56,59.44
1733877,Hecker village,36.36,65.91
1738830,Justice village,46.87,53.13
1739298,Keithsburg city,50.0,47.62
1750218,Montgomery village,40.2,59.8
1728300,Galena city,57.9,42.1
1738349,Jeisyville village,52.63,47.37
1704897,Bellflower village,40.32,61.29
1758239,Paxton city,61.84,38.08
1766833,St. Francisville city,43.48,58.7
1744121,Liverpool village,30.0,60.0
1730653,Grafton city,52.84,47.16
1730120,Godley village,60.49,38.89
1710383,Cairo city,52.56,47.34
1760391,Plattville village,37.5,62.5
1701595,Antioch village,53.04,46.99
1710630,Cambria village,46.15,52.75
1780931,Westville village,58.24,41.76
1745434,Lyons village,41.85,58.15
1740117,Kinmundy city,44.9,55.1
1746981,Mark village,37.44,62.56
1735515,Holiday Hills village,45.0,55.0
1701114,Alton city,60.41,39.59
1749568,Minonk city,45.24,54.76
1735047,Hillsboro city,49.61,50.43
1740598,Ladd village,65.31,34.69
1731017,Granville village,37.45,62.55
1736542,Humboldt village,33.33,66.67
1704403,Beason CDP,34.38,65.63
1780333,West Frankfort city,53.38,46.62
1777408,Venedy village,37.5,62.5
1744056,Littleton village,6.25,96.88
1708992,Brownstown village,45.0,55.0
1725141,Fairview Heights city,56.11,43.9
1736438,Hudson village,39.5,60.5
1766768,St. David village,34.09,65.91
1724816,Fairfield city,55.07,44.93
1743900,Lisbon village,36.84,63.16
1731524,Greenup village,46.03,53.97
1735866,Hometown city,46.34,53.66
1763069,Redmon village,50.0,50.0
1718342,Dakota village,44.87,55.13
1715170,Coal City village,29.75,70.21
1745616,McCullom Lake village,48.89,51.56
1701972,Argenta village,53.85,46.15
1770564,South Barrington village,48.56,51.42
1724920,Fairmont CDP,48.31,51.95
1723269,Elkhart village,30.36,69.64
1765442,Romeoville village,36.4,63.6
1729652,Glencoe village,52.56,47.47
1752103,Newark village,39.44,60.56
1709759,Burlington village,50.26,49.74
1726896,Forest Lake CDP,53.43,46.57
1770629,South Chicago Heights village,41.99,58.01
1704273,Bay View Gardens village,24.24,75.76
1737179,Ina village,44.91,55.09
1762822,Rapids City village,29.72,70.28
1718745,Dawson village,42.62,57.38
1708979,Browns village,31.25,68.75
1765845,Roseville village,46.15,53.85
1715001,Clinton city,42.45,57.55
1702635,Astoria town,48.89,51.56
1743055,Lewistown city,63.78,36.22
1755938,Olympia Fields village,58.53,41.42
1707224,Bone Gap village,55.56,38.89
1708576,Brookfield village,52.4,47.6
1770759,Southern View village,48.84,51.16
1762627,Ramsey village,46.81,53.19
1763719,Richview village,40.58,57.97
1729496,Glasgow village,47.83,52.17
1729275,Gilman city,53.93,46.07
1711033,Cantrall village,42.86,57.14
1726233,Fithian village,52.05,47.95
1747774,Maywood village,63.91,36.09
1782010,Willow Hill village,30.0,68.0
1782543,Winslow village,50.68,49.32
1774444,Tamaroa village,32.5,65.0
1771370,South Wilmington village,48.89,52.22
1775263,Tilden village,25.0,75.0
1728872,Geneva city,53.73,46.27
1732395,Hamburg village,70.59,32.35
1742457,Leaf River village,35.71,64.29
1737348,Indianola village,48.28,51.72
1747111,Marquette Heights city,39.67,60.33
1782309,Windsor village,63.2,37.6
1742184,LaSalle city,47.0,53.05
1717549,Creve Coeur village,48.6,51.07
1774847,Thawville village,26.47,73.53
1768471,Seatonville village,40.0,60.0
1765156,Rockton village,44.94,55.06
1712385,Champaign city,48.89,51.11
1740962,Lake Camelot CDP,43.8,57.02
1704793,Belle Prairie City town,40.0,60.0
1761925,Princeville village,43.63,56.37
1738739,Joy village,51.72,48.28
1747592,Maunie village,47.37,52.63
1737907,Itasca village,42.25,57.74
1775484,Tinley Park village,55.31,44.69
1746357,Manhattan village,50.99,49.01
1746422,Manlius village,46.58,53.42
1746643,Mapleton village,30.11,70.97
1741346,Lake of the Woods CDP,51.17,48.59
1745993,Madison city,24.61,75.29
1739519,Kenilworth village,70.42,29.75
1757225,Palatine village,52.78,47.22
1752844,Newton city,54.32,45.75
1741183,Lake in the Hills village,44.41,55.56
1776615,Ullin village,41.18,58.82
1758226,Paw Paw village,40.91,59.09
1725440,Farmersville village,31.75,68.25
1749191,Milledgeville village,43.1,57.32
1745421,Lynwood village,42.03,58.06
1767372,Sammons Point village,45.16,56.45
1731732,Gridley village,39.46,60.54
1749178,Mill Creek village,33.33,66.67
1775874,Tower Lakes village,48.65,51.35
1701569,Annawan town,39.57,60.43
1725531,Farmington city,61.37,38.75
1717055,Cowden village,58.46,41.54
1740364,Knollwood CDP,39.9,60.1
1700568,Albion city,48.43,51.52
1766157,Royal village,53.66,46.34
1745044,Lovington village,58.54,41.46
1710240,Byron city,57.75,42.42
1780853,West Salem village,57.81,42.19
1773157,Streamwood village,51.34,48.68
1706470,Blandinsville village,25.0,75.0
1748021,Mechanicsburg village,43.48,56.52
1708186,Bridgeport city,49.73,50.27
1762016,Prospect Heights city,37.63,62.35
1709161,Bryant village,65.0,35.0
1701946,Arenzville village,51.68,47.65
1735879,Homewood village,50.78,49.22
1766027,Round Lake village,52.49,47.49
1766534,Sadorus village,43.42,57.89
1760872,Pocahontas village,35.29,64.71
1745174,Ludlow village,41.03,58.97
1724179,Enfield village,52.78,47.22
1704303,Beach Park village,51.86,48.21
1705092,Belvidere city,43.61,56.39
1723529,Ellisville village,60.0,40.0
1723256,Elk Grove Village village,45.25,54.76
1754144,North Riverside village,47.34,52.66
1751310,Mulkeytown CDP,41.18,58.82
1722697,Edwardsville city,56.22,43.78
1751648,Naplate village,48.31,51.69
1752116,New Athens village,48.23,51.42
1720292,Dolton village,48.07,51.9
1766443,Rutland village,42.42,57.58
1759104,Percy village,39.71,60.29
1765897,Rosiclare city,65.95,33.51
1751791,Nauvoo city,53.16,46.84
1715378,Colchester city,41.8,57.79
1780047,Westchester village,48.86,51.15
1732707,Hanover village,54.1,45.9
1772949,Stonington village,25.97,74.68
1729483,Glasford village,29.46,70.25
1726935,Forest Park village,46.4,53.6
1774470,Tampico village,39.44,61.97
1702154,Arlington Heights village,54.44,45.56
1778773,Wapella village,41.3,58.7
1774275,Symerton village,28.57,57.14
1753793,North Henderson village,64.52,38.71
1700958,Alorton village,59.24,40.55
1762523,Radom village,5.33,94.67
1743133,Liberty village,50.94,49.06
1775276,Tilton village,37.73,62.16
1721826,East Galesburg village,53.54,47.24
1728846,Geneseo city,54.78,45.2
1773703,Sumner city,42.18,57.82
1712489,Channel Lake CDP,28.89,71.11
1705898,Biggsville village,52.38,47.62
1737621,Iola village,42.11,63.16
1772052,Spring Grove village,41.65,58.35
1756601,Orion village,42.74,57.26
1712710,Chatsworth town,27.37,72.63
1746500,Manteno village,46.23,53.77
1774873,Thebes village,33.73,66.27
1733279,Hartford village,27.01,72.99
1715599,Collinsville city,55.5,44.51
1777525,Vergennes village,32.14,69.05
1764148,Rio village,54.55,45.45
1737933,Iuka village,40.0,60.0
1730250,Golden Gate village,44.44,55.56
1764135,Ringwood village,51.46,49.03
1717289,Creal Springs city,15.15,84.85
1757303,Palmer village,46.15,50.0
1768705,Sesser city,54.66,45.34
1708953,Browning village,33.33,66.67
1730926,Granite City city,36.11,63.9
1782686,Winthrop Harbor village,47.68,52.32
1734137,Henning village,41.67,58.33
1779397,Wayne village,43.35,56.46
1764707,Robinson city,44.48,55.54
1735268,Hinckley village,54.97,45.03
1739441,Kempton village,65.96,34.04
1772546,Sterling city,60.24,39.76
1737803,Irwin village,41.18,52.94
1783817,Yates City village,48.39,51.61
1733851,Hebron village,39.04,60.77
1702206,Armington village,48.0,52.0
1712931,Chenoa city,51.76,48.24
1766859,St. Jacob village,23.47,77.55
1714715,Clay City village,45.35,54.65
1776935,University Park village,45.7,54.21
1711514,Carterville city,56.41,43.64
1745850,McNabb village,33.33,65.33
1710877,Camp Point village,57.14,42.86
1722398,Eddyville village,50.0,33.33
1775809,Tovey village,52.81,46.07
1714572,Clarendon Hills village,56.4,43.53
1777642,Vermont village,48.48,51.52
1763862,Ridge Farm village,50.0,47.5
1779826,Wenonah village,50.0,50.0
1720045,Divernon village,43.53,56.47
1724543,Eureka city,52.17,47.83
1767548,Sandwich city,63.47,36.53
1736568,Hume village,48.72,51.28
1766638,St. Anne village,39.76,60.24
1700555,Albers village,51.04,48.96
1709356,Buda village,41.57,58.43
1747787,Mazon village,54.03,45.97
1760287,Plainfield village,56.2,43.8
1735086,Hillside village,43.83,56.13
1746916,Marion city,52.86,47.14
1740559,Lacon city,57.88,42.12
1777460,Venetian Village CDP,71.12,29.01
1777395,Varna village,50.56,49.44
1750010,Monmouth city,48.96,51.04
1766703,St. Charles city,50.11,49.88
1749386,Millstadt village,41.48,58.37
1783687,Wyoming city,40.42,59.58
1723620,Elmhurst city,51.53,48.47
1777265,Valmeyer village,52.3,47.7
1724166,Energy village,64.48,35.52
1705248,Bensenville village,35.97,64.02
1759312,Petersburg city,46.86,53.14
1724764,Fairbury city,53.27,46.73
1751128,Mount Pulaski city,52.96,47.41
1748632,Metcalf village,47.37,52.63
1728430,Galva city,45.54,54.46
