year,tract_id,tract_name,num_tracts,num_vacants,pct_vacant,pct_change,pct_owner_occupied
2010,1763641,Richmond village,1002,272.85,27.2,12.22,56.59
2010,1744498,Long Creek village,539,14.8,2.74,36.51,85.01
2010,1780125,West Dundee village,2945,101.4,3.44,-7.66,74.91
2010,1736347,Hoyleton village,213,12.95,6.08,13.52,77.37
2010,1711293,Carmi city,2539,267.14,10.52,11.81,65.83
2010,1727091,Forsyth village,1353,157.95,11.67,24.12,87.71
2010,1773391,Sugar Grove village,3193,458.83,14.37,36.79,91.17
2010,1782985,Wood Dale city,5529,149.08,2.7,34.95,69.99
2010,1754534,Oak Brook village,3187,125.25,3.93,18.75,77.39
2010,1709681,Bureau Junction village,162,6.19,3.8,26.61,52.17
2010,1755002,Oakwood village,675,45.68,6.77,40.22,74.53
2010,1708225,Bridgeview village,5888,191.19,3.25,77.98,69.85
2010,1769875,Sidney village,505,69.58,13.78,291.36,79.48
2010,1765884,Rosewood Heights CDP,1752,32.21,1.84,25.01,77.44
2010,1751271,Muddy village,36,4.11,11.41,21.48,61.61
2010,1717991,Cuba city,564,171.71,30.39,4.89,76.26
2010,1756978,Otterville town,52,21.6,41.54,2.47,80.43
2010,1709577,Bunker Hill city,745,61.09,8.2,252.73,83.5
2010,1704117,Batchtown village,109,7.85,7.14,8.89,63.66
2010,1739883,Kildeer village,1311,295.07,22.49,4.93,90.09
2010,1778708,Waltonville village,187,21.51,11.5,23.9,78.74
2010,1747280,Martinton village,151,15.66,10.31,14.84,82.1
2010,1708420,Broadlands village,147,20.26,13.78,291.03,77.29
2010,1783765,Yale village,43,3.83,8.72,16.56,70.25
2010,1769277,Sheridan village,321,55.52,17.29,75.18,177.45
2010,1701205,Alto Pass village,160,13.96,8.67,30.39,76.08
2010,1732408,Hamel village,337,27.01,8.01,3.71,83.0
2010,1755171,Odell village,454,103.91,22.84,36.04,50.83
2010,1756159,Oneida city,309,168.29,54.29,9.58,75.12
2010,1717523,Crete village,3386,42.16,1.24,27.02,82.49
2010,1778383,Waggoner village,114,20.06,17.44,148.21,72.58
2010,1783102,Woodland village,135,26.16,19.38,160.32,70.31
2010,1768458,Seaton village,94,23.64,25.15,15.84,87.13
2010,1726454,Flora city,2355,304.69,12.94,9.15,53.49
2010,1732668,Hanna City village,584,66.88,11.45,9.68,72.25
2010,1774860,Thayer village,313,14.92,4.77,6.93,59.42
2010,1779163,Waterman village,598,209.93,35.05,18.69,69.29
2010,1772624,Steward village,105,39.7,37.81,20.18,71.24
2010,1721254,Dupo village,1862,146.52,7.86,6.83,71.68
2010,1721579,East Brooklyn village,44,6.28,14.28,93.94,72.47
2010,1737257,Indian Head Park village,1927,72.73,3.77,115.62,78.44
2010,1750829,Mount Auburn village,219,35.03,15.92,95.68,66.86
2010,1750530,Morrison city,1869,69.63,3.72,45.73,63.9
2010,1764174,Ripley village,49,0.81,1.65,9.24,57.45
2010,1782218,Wilsonville village,264,9.72,3.68,83.01,70.99
2010,1704936,Bellmont village,128,10.12,7.91,31.07,67.04
2010,1769082,Shawneetown city,597,67.48,11.3,21.24,67.84
2010,1778942,Warsaw city,789,74.19,9.39,23.67,77.48
2010,1717458,Crest Hill city,7703,127.51,1.66,36.42,72.16
2010,1705404,Berkeley village,1918,27.2,1.42,67.15,79.64
2010,1749607,Minooka village,3694,659.51,17.85,12.15,84.68
2010,1738115,Jacksonville city,8161,472.5,5.79,18.04,53.67
2010,1740832,La Harpe city,603,253.13,41.91,3.02,71.67
2010,1777720,Versailles village,247,4.09,1.65,9.69,63.09
2010,1760079,Piper City village,371,30.51,8.22,21.27,70.08
2010,1734670,Highland city,4283,93.17,2.18,17.09,65.59
2010,1712801,Chebanse village,454,108.37,23.82,16.74,64.22
2010,1704689,Belgium village,191,13.68,7.16,17.03,68.44
2010,1717185,Crainville village,582,33.32,5.71,21.33,60.19
2010,1738375,Jerome village,884,34.82,3.94,26.8,56.25
2010,1761899,Princeton city,3678,288.62,7.85,20.82,68.63
2010,1731992,Gulf Port village,33,10.7,31.48,5.96,63.7
2010,1735671,Hollowayville village,28,1.06,3.8,26.61,79.23
2010,1716210,Cooksville village,90,64.04,71.16,1.59,64.45
2010,1746240,Malden village,143,21.62,15.01,12.35,70.1
2010,1714767,Clayton village,332,40.2,12.11,16.18,68.54
2010,1733136,Harrisburg city,4193,331.89,7.92,24.88,55.02
2010,1710643,Cambridge village,920,63.04,6.85,23.41,84.44
2010,1735411,Hoffman Estates village,18969,225.32,1.19,19.43,72.94
2010,1764590,Roanoke village,867,541.42,62.45,1.5,72.51
2010,1750647,Morton Grove village,9035,209.77,2.32,62.23,83.23
2010,1710084,Bush village,134,6.79,5.07,37.98,61.04
2010,1701543,Anna city,2123,146.38,6.9,11.31,53.29
2010,1717077,Coyne Center CDP,349,29.96,8.58,2.88,91.69
2010,1749555,Minier village,545,236.06,43.24,18.46,67.73
2010,1775757,Topeka village,44,6.96,15.47,35.74,69.19
2010,1740767,La Grange village,5943,131.37,2.21,119.35,72.58
2010,1750790,Mound Station village,62,1.04,1.65,9.4,63.39
2010,1735073,Hillsdale village,237,36.48,15.33,-2.16,74.86
2010,1730029,Glenwood village,3505,59.37,1.69,20.31,71.64
2010,1748554,Merrionette Park village,950,12.1,1.27,514.35,51.57
2010,1735307,Hinsdale village,5965,249.68,4.19,26.35,76.83
2010,1700230,Addieville village,110,9.94,8.95,48.1,76.87
2010,1780879,West Union CDP,140,11.97,8.55,9.05,69.2
2010,1777473,Venice city,916,118.5,12.94,-24.16,37.55
2010,1730757,Grand Ridge village,224,42.01,18.67,9.58,77.93
2010,1773170,Streator city,6271,552.67,8.81,18.36,65.96
2010,1746864,Marine village,421,32.37,7.69,15.51,78.6
2010,1724374,Erie village,678,201.6,29.73,-0.61,75.21
2010,1743445,Lima village,69,3.03,4.39,3.82,68.09
2010,1754781,Oakland city,416,23.94,5.74,23.72,71.14
2010,1720526,Dover village,72,10.81,15.01,12.35,65.07
2010,1766287,Ruma village,124,17.06,13.65,5.71,73.37
2010,1748242,Melrose Park village,8524,407.79,4.78,10.08,50.94
2010,1744719,Loraine village,138,6.11,4.39,3.68,64.91
2010,1731576,Greenview village,368,163.63,44.34,5.72,67.49
2010,1711592,Cary village,6257,303.06,4.84,2.41,86.33
2010,1729938,Glenview village,17745,416.92,2.35,27.97,74.08
2010,1748606,Metamora village,1483,629.25,42.43,18.75,73.84
2010,1723503,Ellis Grove village,159,14.19,8.87,11.41,74.4
2010,1727884,Freeport city,12396,968.21,7.81,-0.12,56.62
2010,1708303,Brimfield village,354,96.61,27.21,26.52,73.28
2010,1736190,Hopkins Park village,290,74.54,25.7,43.58,44.76
2010,1773547,Summerfield village,188,19.46,10.35,17.09,65.02
2010,1759273,Pesotum village,245,58.36,23.72,78.8,70.0
2010,1710513,Calumet Park village,3203,75.77,2.37,37.52,53.61
2010,1736750,Huntley village,10499,1567.79,14.93,22.66,76.07
2010,1709148,Brussels village,70,5.07,7.14,8.98,64.99
2010,1743939,Lisle village,9915,169.2,1.71,22.81,59.73
2010,1722567,Edgewood village,224,18.39,8.17,16.19,66.5
2010,1778175,Virgil village,118,13.59,11.52,3.65,83.05
2010,1707471,Bourbonnais village,6445,755.1,11.72,6.57,64.19
2010,1764759,Rochester village,1400,68.0,4.85,63.59,93.4
2010,1727533,Fox River Grove village,1856,72.35,3.9,44.32,83.78
2010,1751206,Mount Zion village,2324,71.0,3.05,3.04,78.78
2010,1759052,Peotone village,1581,320.92,20.29,1.42,87.78
2010,1771604,Spring Bay village,207,40.5,19.47,5.32,78.22
2010,1780060,West Chicago city,7762,258.67,3.33,17.23,77.26
2010,1715352,Coffeen city,314,17.19,5.46,18.64,43.57
2010,1752467,New Grand Chain village,119,13.78,11.58,29.88,55.13
2010,1718420,Dallas City city,491,66.64,13.55,3.71,60.73
2010,1765962,Rossville village,600,123.94,20.62,195.94,64.27
2010,1775653,Toluca city,640,385.08,60.17,11.09,69.7
2010,1727624,Frankfort village,6070,1244.95,20.51,1.76,90.13
2010,1752311,New Canton town,177,11.37,6.39,-9.38,70.3
2010,1712008,Cedarville village,325,52.74,16.23,5.58,78.95
2010,1718641,Darmstadt CDP,29,2.67,9.22,4.06,76.31
2010,1778370,Wadsworth village,1382,79.96,5.78,-12.6,83.87
2010,1769212,Sheldon village,485,93.99,19.38,160.29,64.63
2010,1726467,Floraville CDP,25,1.41,5.44,-4.49,65.81
2010,1742405,Lawrenceville city,2271,168.15,7.4,-1.34,53.67
2010,1772702,Stillman Valley village,446,121.35,27.15,2.62,74.42
2010,1703571,Banner village,83,5.1,6.07,55.56,78.32
2010,1726662,Foosland village,50,7.79,15.59,48.45,64.56
2010,1730835,Grandview village,684,20.6,3.01,12.15,62.88
2010,1749802,Modesto village,92,21.53,23.15,52.04,64.3
2010,1780645,Westmont village,11224,371.15,3.31,66.28,58.02
2010,1770122,Skokie village,25066,907.29,3.62,22.0,68.04
2010,1779150,Waterloo city,4046,218.23,5.39,16.31,72.6
2010,1757329,Palmyra village,320,74.31,23.15,52.05,68.8
2010,1779449,Waynesville village,206,74.55,36.19,286.46,72.7
2010,1773943,Sun River Terrace village,227,6.58,2.89,67.13,64.23
2010,1732967,Harmon village,55,11.01,19.65,1.06,70.32
