year,tract_id,tract_name,num_tracts,num_vacants,pct_vacant,pct_change,pct_owner_occupied
2008,17031802801,17031802801,1884,10.25,0.54,null,82.48
2008,17031071600,17031071600,834,46.0,5.52,null,53.36
2008,17043845510,17043845510,1591,23.0,1.45,null,39.79
2008,17197880307,17197880307,2318,4.0,0.17,null,60.05
2008,17093890600,17093890600,3494,79.0,2.26,null,82.66
2008,17031461000,17031461000,915,13.5,1.48,null,21.2
2008,17031843900,17031843900,2277,59.0,2.59,null,26.22
2008,17097860809,17097860809,1303,49.75,3.82,null,85.42
2008,17187870200,17187870200,1302,134.75,10.35,null,64.13
2008,17135958000,17135958000,1837,72.5,3.95,null,63.36
2008,17197880303,17197880303,1346,0.0,0.0,null,94.35
2008,17031815300,17031815300,1376,11.5,0.84,null,76.74
2008,17031160200,17031160200,1394,11.25,0.81,null,56.53
2008,17163501603,17163501603,3101,115.0,3.71,null,42.7
2008,17163501602,17163501602,2591,52.25,2.02,null,54.46
2008,17163501605,17163501605,1213,38.5,3.17,null,81.29
2008,17163501604,17163501604,2378,45.75,1.92,null,43.19
2008,17201001400,17201001400,1797,29.25,1.63,null,47.3
2008,17031804609,17031804609,2624,4.25,0.16,null,56.52
2008,17031804608,17031804608,1632,2.75,0.17,null,83.52
2008,17031804607,17031804607,2616,2.25,0.09,null,85.86
2008,17031804606,17031804606,2610,3.0,0.11,null,97.78
2008,17097860807,17097860807,2070,792.0,38.26,null,66.28
2008,17031804603,17031804603,2791,21.25,0.76,null,30.71
2008,17057953600,17057953600,2219,45.0,2.03,null,58.58
2008,17031380500,17031380500,292,0.0,0.0,null,0.0
2008,17165955500,17165955500,1212,112.75,9.3,null,55.69
2008,17031350400,17031350400,665,0.0,0.0,null,0.0
2008,17019010900,17019010900,3977,186.5,4.69,null,73.1
2008,17197880308,17197880308,2367,173.25,7.32,null,104.48
2008,17197880420,17197880420,2849,143.75,5.05,null,93.96
2008,17197880421,17197880421,1826,449.75,24.63,null,95.07
2008,17043846104,17043846104,1498,10.0,0.67,null,77.44
2008,17031750300,17031750300,993,1.5,0.15,null,73.01
2008,17089854301,17089854301,2104,10.5,0.5,null,54.33
2008,17089854302,17089854302,1657,4.0,0.24,null,53.41
2008,17201980000,17201980000,2,1.0,50.0,null,0.0
2008,17121952000,17121952000,1976,90.5,4.58,null,66.35
2008,17031840100,17031840100,1124,59.25,5.27,null,31.41
2008,17031560300,17031560300,949,0.0,0.0,null,90.31
2008,17167003202,17167003202,1641,34.5,2.1,null,87.26
2008,17031801702,17031801702,1739,17.0,0.98,null,80.05
2008,17031801701,17031801701,1290,8.5,0.66,null,87.21
2008,17031020100,17031020100,1665,27.5,1.65,null,47.39
2008,17141961000,17141961000,2637,394.5,14.96,null,78.46
2008,17097862100,17097862100,1823,34.75,1.91,null,42.95
2008,17195000300,17195000300,1465,28.25,1.93,null,59.18
2008,17073031100,17073031100,1344,59.75,4.45,null,70.16
2008,17119401000,17119401000,1226,40.5,3.3,null,59.79
2008,17147954800,17147954800,1207,43.0,3.56,null,68.19
2008,17103000100,17103000100,1228,145.25,11.83,null,70.6
2008,17043845902,17043845902,1434,52.5,3.66,null,93.58
2008,17197881900,17197881900,1649,52.75,3.2,null,17.34
2008,17043845901,17043845901,1223,41.25,3.37,null,92.64
2008,17119403531,17119403531,3412,105.5,3.09,null,59.47
2008,17119403533,17119403533,3966,72.5,1.83,null,79.0
2008,17119403532,17119403532,1630,76.75,4.71,null,82.94
2008,17119403534,17119403534,1784,65.75,3.69,null,78.98
2008,17031420600,17031420600,1150,100.25,8.72,null,6.96
2008,17091010602,17091010602,2359,203.25,8.62,null,71.77
2008,17031230300,17031230300,303,1.0,0.33,null,33.33
2008,17099962400,17099962400,1809,289.75,16.02,null,63.63
2008,17031814900,17031814900,2719,45.5,1.67,null,19.46
2008,17031470100,17031470100,1247,25.0,2.0,null,46.51
2008,17031720600,17031720600,645,0.0,0.0,null,79.53
2008,17031310800,17031310800,1641,46.0,2.8,null,28.15
2008,17133600102,17133600102,1821,86.25,4.74,null,88.08
2008,17133600101,17133600101,2939,45.5,1.55,null,76.18
2008,17043842500,17043842500,1219,46.25,3.79,null,61.2
2008,17031829500,17031829500,1665,13.75,0.83,null,58.86
2008,17191955200,17191955200,1606,56.0,3.49,null,61.08
2008,17031191200,17031191200,1086,6.5,0.6,null,31.49
2008,17197883519,17197883519,2000,78.25,3.91,null,81.2
2008,17197883515,17197883515,1364,234.75,17.21,null,90.62
2008,17197883514,17197883514,2342,48.0,2.05,null,95.47
2008,17031819300,17031819300,1123,5.75,0.51,null,67.23
2008,17197883516,17197883516,2089,297.75,14.25,null,88.7
2008,17197883511,17197883511,1669,15.25,0.91,null,89.99
2008,17197883510,17197883510,1573,178.5,11.35,null,97.46
2008,17197883513,17197883513,1647,194.75,11.82,null,95.14
2008,17201002400,17201002400,1060,119.75,11.3,null,40.38
2008,17031834500,17031834500,692,24.25,3.5,null,24.86
2008,17097864519,17097864519,2001,16.75,0.84,null,82.36
2008,17097864518,17097864518,1986,1.5,0.08,null,89.22
2008,17031221000,17031221000,1094,11.5,1.05,null,30.8
2008,17097864516,17097864516,1775,2.5,0.14,null,88.11
2008,17097864515,17097864515,1004,592.0,58.96,null,75.1
2008,17097864514,17097864514,966,18.75,1.94,null,87.06
2008,17031062300,17031062300,756,11.25,1.49,null,41.14
2008,17097864512,17097864512,1569,153.5,9.78,null,71.0
2008,17097864511,17097864511,2348,539.75,22.99,null,66.31
2008,17031210700,17031210700,1738,12.5,0.72,null,43.96
2008,17031381900,17031381900,634,15.0,2.37,null,24.13
2008,17143005000,17143005000,1113,112.25,10.09,null,38.1
2008,17087980000,17087980000,21,1.0,4.76,null,147.62
2008,17107952900,17107952900,1512,482.75,31.93,null,61.11
2008,17197881601,17197881601,837,4.0,0.48,null,59.02
2008,17031031000,17031031000,2133,20.5,0.96,null,33.76
2008,17089853300,17089853300,1515,21.25,1.4,null,57.76
2008,17031243400,17031243400,1498,7.5,0.5,null,37.65
2008,17197883401,17197883401,1751,49.75,2.84,null,62.71
2008,17031826500,17031826500,2235,48.5,2.17,null,63.13
2008,17115001400,17115001400,1182,8.0,0.68,null,65.91
2008,17179020302,17179020302,2376,104.5,4.4,null,64.94
2008,17099963500,17099963500,2132,40.25,1.89,null,59.8
2008,17031040402,17031040402,2578,19.5,0.76,null,33.63
2008,17031040401,17031040401,1470,32.75,2.23,null,48.71
2008,17197882801,17197882801,1272,34.0,2.67,null,48.74
2008,17201000800,17201000800,1585,56.75,3.58,null,29.15
2008,17023060200,17023060200,2058,68.5,3.33,null,62.68
2008,17161023200,17161023200,2525,38.75,1.53,null,68.24
2008,17077011400,17077011400,1881,92.25,4.9,null,11.96
2008,17077010800,17077010800,2011,77.25,3.84,null,36.7
2008,17031032100,17031032100,4539,38.75,0.85,null,26.68
2008,17075950100,17075950100,1293,93.0,7.19,null,74.48
2008,17197881113,17197881113,1219,6.0,0.49,null,89.09
2008,17197881112,17197881112,1684,46.25,2.75,null,83.19
2008,17197881111,17197881111,1289,51.25,3.98,null,81.77
2008,17197881116,17197881116,1254,56.0,4.47,null,103.67
2008,17197881115,17197881115,1381,33.25,2.41,null,91.46
2008,17017960500,17017960500,1040,20.5,1.97,null,45.77
2008,17033880100,17033880100,1254,49.0,3.91,null,82.54
2008,17143001300,17143001300,966,103.25,10.69,null,29.5
2008,17031823901,17031823901,1513,9.5,0.63,null,97.62
2008,17031805801,17031805801,1080,4.25,0.39,null,91.57
2008,17031805802,17031805802,1978,15.75,0.8,null,80.79
2008,17031823904,17031823904,1796,13.25,0.74,null,89.92
2008,17119401903,17119401903,1874,40.25,2.15,null,72.68
2008,17097861604,17097861604,2019,7.75,0.38,null,79.74
2008,17097861607,17097861607,1942,23.5,1.21,null,59.68
2008,17031260200,17031260200,553,5.0,0.9,null,6.87
2008,17097861603,17097861603,2519,50.5,2.0,null,85.67
2008,17119401901,17119401901,763,268.0,35.12,null,81.0
2008,17097861608,17097861608,1365,3.5,0.26,null,75.53
2008,17031816500,17031816500,1418,32.75,2.31,null,53.39
2008,17031818300,17031818300,2077,16.0,0.77,null,72.75
2008,17031817102,17031817102,1126,9.5,0.84,null,69.27
2008,17165955800,17165955800,1466,90.25,6.16,null,58.73
2008,17031817101,17031817101,1854,13.5,0.73,null,52.75
2008,17043841003,17043841003,1479,26.25,1.77,null,66.53
2008,17043841002,17043841002,1336,62.0,4.64,null,77.69
2008,17031835100,17031835100,1448,18.75,1.29,null,55.11
2008,17031810800,17031810800,1842,7.0,0.38,null,77.31
2008,17029000300,17029000300,2100,42.5,2.02,null,68.19
2008,17031841500,17031841500,1230,36.5,2.97,null,11.3
2008,17031031900,17031031900,1319,5.25,0.4,null,33.43
2008,17031580200,17031580200,1013,4.25,0.42,null,37.91
