tract_id,tract_name,male_wf,male_emp,pct_male_emp,female_wf,female_emp,pct_female_emp,total_wf,total_emp,pct_total_emp
17201000101,17201000101,2027,1052,51.9,2088,1035,49.57,4115,2087,50.72
17201000103,17201000103,1156,753,65.14,1142,521,45.62,2298,1274,55.44
17089852101,17089852101,2505,1889,75.41,2584,1449,56.08,5089,3338,65.59
17197880106,17197880106,1428,1095,76.68,1970,1203,61.07,3398,2298,67.63
17031671800,17031671800,543,150,27.62,540,175,32.41,1083,325,30.01
17075950800,17075950800,1027,664,64.65,977,596,61.0,2004,1260,62.87
17179021603,17179021603,2024,1419,70.11,2042,1181,57.84,4066,2600,63.94
17187870100,17187870100,829,454,54.76,928,694,74.78,1757,1149,65.4
17031815400,17031815400,2143,1372,64.02,2306,1303,56.5,4449,2675,60.13
17031110502,17031110502,1240,896,72.26,1429,778,54.44,2669,1674,62.72
17055040600,17055040600,1013,624,61.6,1158,563,48.62,2170,1187,54.7
17043840703,17043840703,1496,1027,68.65,1791,1165,65.05,3287,2192,66.69
17031160800,17031160800,1950,1325,67.95,2203,1392,63.19,4153,2717,65.42
17199020600,17199020600,1587,988,62.26,1497,768,51.3,3084,1757,56.97
17043840706,17043840706,1375,785,57.09,1316,807,61.32,2691,1592,59.16
17031260900,17031260900,556,186,33.45,485,151,31.13,1041,337,32.37
17005951200,17005951200,1130,553,48.94,1406,823,58.53,2538,1376,54.22
17097864412,17097864412,1491,1081,72.5,1700,983,57.82,3190,2064,64.7
17097864410,17097864410,1897,1362,71.8,1904,1358,71.32,3800,2719,71.55
17031191100,17031191100,2563,1587,61.92,2756,1331,48.29,5319,2918,54.86
17031440102,17031440102,1228,627,51.06,1364,688,50.44,2592,1315,50.73
17031440101,17031440101,1180,476,40.34,1850,814,44.0,3030,1290,42.57
17183010400,17183010400,986,554,56.19,807,430,53.28,1793,984,54.88
17005951300,17005951300,2848,1295,45.47,3287,1854,56.4,6135,3149,51.33
17167002200,17167002200,1311,847,64.61,1431,947,66.18,2742,1794,65.43
17157950600,17157950600,1646,1208,73.39,1833,770,42.01,3479,1978,56.86
17041952200,17041952200,1837,1115,60.7,1733,944,54.47,3570,2059,57.68
17157950500,17157950500,917,571,62.27,991,469,47.33,1911,1041,54.47
17055041100,17055041100,1293,709,54.83,1557,736,47.27,2850,1445,50.7
17029000400,17029000400,1105,694,62.81,1255,706,56.25,2360,1400,59.32
17031220500,17031220500,1232,930,75.49,1145,817,71.35,2377,1747,73.5
17029001200,17029001200,1332,895,67.19,1424,892,62.64,2756,1787,64.84
17031040100,17031040100,1819,1158,63.66,1487,915,61.53,3306,2073,62.7
17031430600,17031430600,601,258,42.93,794,415,52.27,1395,673,48.24
17183000700,17183000700,1477,1001,67.77,1421,750,52.78,2898,1751,60.42
17031801000,17031801000,1776,1260,70.95,2027,1106,54.56,3803,2366,62.21
17031670500,17031670500,394,105,26.65,592,238,40.2,986,343,34.79
17031812500,17031812500,1025,815,79.51,1676,942,56.21,2701,1757,65.05
17103000800,17103000800,1502,832,55.39,1410,724,51.35,2912,1556,53.43
17031802610,17031802610,743,559,75.24,712,415,58.29,1455,974,66.94
17071973400,17071973400,750,489,65.2,789,502,63.62,1542,992,64.33
17097864700,17097864700,1221,890,72.89,1163,516,44.37,2384,1406,58.98
17055040200,17055040200,1339,745,55.64,1280,664,51.88,2620,1409,53.78
17031710500,17031710500,1371,577,42.09,1910,949,49.69,3281,1526,46.51
17031813000,17031813000,1168,852,72.95,1714,1147,66.92,2882,1999,69.36
17139977100,17139977100,1279,724,56.61,1271,700,55.07,2549,1424,55.87
17091010900,17091010900,1790,1033,57.71,1842,1044,56.68,3632,2077,57.19
17125956600,17125956600,754,373,49.47,846,427,50.47,1602,801,50.0
17007010100,17007010100,3121,2003,64.18,3097,1535,49.56,6218,3538,56.9
17045070400,17045070400,1962,1465,74.67,2405,1024,42.58,4367,2489,57.0
17143001800,17143001800,1474,931,63.16,1213,678,55.89,2687,1609,59.88
17031660800,17031660800,2045,1192,58.29,2247,1220,54.29,4292,2412,56.2
17031251200,17031251200,1612,588,36.48,1626,815,50.12,3238,1403,43.33
17111870807,17111870807,2089,1438,68.84,2007,1204,59.99,4096,2642,64.5
17031820000,17031820000,708,588,83.05,829,391,47.17,1537,979,63.7
17003957800,17003957800,555,234,42.16,537,252,46.93,1092,486,44.51
17031260700,17031260700,809,288,35.6,692,266,38.44,1501,554,36.91
17051950500,17051950500,1257,775,61.65,934,448,47.97,2191,1223,55.82
17149952400,17149952400,1297,776,59.83,1319,555,42.08,2616,1332,50.92
17031834000,17031834000,1276,527,41.3,1497,720,48.1,2773,1247,44.97
17197882000,17197882000,1744,698,40.02,903,444,49.17,2647,1142,43.14
17119402400,17119402400,750,313,41.73,717,359,50.07,1467,672,45.81
17115002200,17115002200,2064,1210,58.62,2286,1231,53.85,4351,2442,56.13
17031802100,17031802100,1132,868,76.68,1397,827,59.2,2529,1695,67.02
17081050200,17081050200,1266,843,66.59,1238,599,48.38,2504,1442,57.59
17031062000,17031062000,1344,1248,92.86,1130,941,83.27,2474,2189,88.48
17119403101,17119403101,2371,1454,61.32,2828,1317,46.57,5198,2773,53.35
17197880507,17197880507,2166,1404,64.82,2762,1479,53.55,4928,2883,58.5
17031809800,17031809800,1246,701,56.26,1049,614,58.53,2295,1315,57.3
17043846701,17043846701,1645,1132,68.81,1697,1158,68.24,3342,2290,68.52
17031640400,17031640400,1261,760,60.27,1318,744,56.45,2579,1504,58.32
17019006000,17019006000,1663,645,38.79,1430,551,38.53,3093,1196,38.67
17089853600,17089853600,3360,2182,64.94,2895,1280,44.21,6255,3462,55.35
17031140400,17031140400,2661,1710,64.26,2589,1308,50.52,5250,3018,57.49
17031690900,17031690900,1359,697,51.29,2230,997,44.71,3589,1694,47.2
17031611700,17031611700,696,307,44.11,673,277,41.16,1369,584,42.66
17043842601,17043842601,1548,1172,75.71,1685,1079,64.04,3234,2251,69.6
17043842602,17043842602,1574,1060,67.34,1733,888,51.24,3307,1948,58.91
17043842603,17043842603,2228,840,37.7,1622,899,55.43,3850,1739,45.17
17043842604,17043842604,1390,837,60.22,2227,1003,45.04,3617,1840,50.87
17043842605,17043842605,1523,1168,76.69,1771,958,54.09,3294,2126,64.54
17031711300,17031711300,610,76,12.46,710,295,41.55,1320,371,28.11
17195000500,17195000500,1344,745,55.43,1514,921,60.83,2858,1666,58.29
17043842400,17043842400,1982,1393,70.28,1829,1149,62.82,3811,2542,66.7
17031831700,17031831700,846,537,63.48,793,521,65.7,1639,1058,64.55
17105961000,17105961000,934,603,64.56,938,373,39.77,1873,977,52.16
17201001100,17201001100,594,184,30.98,560,177,31.61,1154,361,31.28
17009970400,17009970400,1140,912,80.0,1067,634,59.42,2206,1547,70.13
17031804511,17031804511,869,629,72.38,882,603,68.37,1751,1232,70.36
17031804510,17031804510,2085,1454,69.74,2201,971,44.12,4286,2425,56.58
17031813900,17031813900,2188,1408,64.35,2276,1056,46.4,4464,2464,55.2
17163503800,17163503800,492,49,9.96,348,169,48.56,840,218,25.95
17075950200,17075950200,1456,952,65.38,1589,988,62.18,3046,1940,63.69
17085020200,17085020200,1870,1172,62.67,2181,1464,67.13,4050,2636,65.09
17043843000,17043843000,1601,1085,67.77,1679,961,57.24,3279,2046,62.4
17043846411,17043846411,1463,1341,91.66,1737,1063,61.2,3200,2404,75.13
17031806004,17031806004,3059,1832,59.89,3351,1574,46.97,6410,3406,53.14
17043846413,17043846413,1282,854,66.61,1783,933,52.33,3065,1787,58.3
17043846412,17043846412,1724,1310,75.99,2146,1283,59.79,3870,2593,67.0
17031806001,17031806001,2306,1693,73.42,2654,1655,62.36,4961,3349,67.51
17031806003,17031806003,3242,2284,70.45,3397,1672,49.22,6639,3954,59.56
17031806002,17031806002,2800,1978,70.64,3416,2000,58.55,6217,3977,63.97
17031805202,17031805202,1523,1069,70.19,1631,924,56.65,3154,1993,63.19
17031805201,17031805201,1443,857,59.39,1492,933,62.53,2935,1789,60.95
17031540101,17031540101,716,196,27.37,1353,574,42.42,2069,770,37.22
17031823200,17031823200,1798,1239,68.91,2148,1431,66.62,3946,2671,67.69
17017960200,17017960200,980,706,72.04,1108,669,60.38,2088,1375,65.85
17167000300,17167000300,1087,560,51.52,1232,590,47.89,2319,1150,49.59
17031100200,17031100200,2714,1810,66.69,2768,1516,54.77,5482,3326,60.67
17161020300,17161020300,2315,1469,63.46,2884,1516,52.57,5197,2986,57.46
17097861902,17097861902,2320,1692,72.93,2569,1693,65.9,4890,3385,69.22
17115003000,17115003000,1284,854,66.51,1443,765,53.01,2726,1619,59.39
17031062900,17031062900,2147,1787,83.23,1505,1219,81.0,3652,3006,82.31
17031430101,17031430101,995,576,57.89,1893,963,50.87,2888,1539,53.29
17197881800,17197881800,1636,1157,70.72,1395,806,57.78,3031,1963,64.76
17031430102,17031430102,1178,718,60.95,1372,661,48.18,2550,1379,54.08
17201003200,17201003200,1240,379,30.56,1232,556,45.13,2472,935,37.82
17111871004,17111871004,1986,1314,66.16,2703,1390,51.42,4689,2704,57.67
17199021400,17199021400,2914,825,28.31,1574,826,52.48,4488,1651,36.79
17201002200,17201002200,1463,741,50.65,1383,768,55.53,2846,1509,53.02
17031081100,17031081100,1729,1065,61.6,1842,1365,74.1,3571,2430,68.05
17097861901,17097861901,1408,1004,71.31,1526,948,62.12,2934,1949,66.43
17031805112,17031805112,1387,882,63.59,1628,867,53.26,3015,1749,58.01
17031051000,17031051000,630,594,94.29,621,493,79.39,1251,1087,86.89
17031805110,17031805110,1621,988,60.95,2041,980,48.02,3662,1968,53.74
17031805111,17031805111,2916,2108,72.29,2798,1664,59.47,5715,3772,66.0
17031510200,17031510200,972,473,48.66,1420,692,48.73,2392,1165,48.7
17031560900,17031560900,1944,1214,62.45,2143,1162,54.22,4087,2376,58.14
17019000401,17019000401,2267,749,33.04,2543,679,26.7,4810,1428,29.69
17031480200,17031480200,354,97,27.4,691,351,50.8,1045,448,42.87
17031070200,17031070200,1914,1456,76.07,1678,1317,78.49,3592,2773,77.2
17019000402,17019000402,2514,1020,40.57,1408,700,49.72,3922,1720,43.86
17043844702,17043844702,1914,1132,59.14,2358,963,40.84,4272,2095,49.04
17043844701,17043844701,1821,1256,68.97,1677,950,56.65,3498,2207,63.09
17031010502,17031010502,1446,1008,69.71,1329,749,56.36,2775,1757,63.32
17031681300,17031681300,873,205,23.48,1314,525,39.95,2187,730,33.38
17031620400,17031620400,1791,977,54.55,1857,912,49.11,3648,1889,51.78
17119400951,17119400951,1863,1315,70.59,2236,1080,48.3,4100,2396,58.44
17031836300,17031836300,630,334,53.02,515,367,71.26,1145,701,61.22
17097862700,17097862700,1466,908,61.94,1481,816,55.1,2947,1724,58.5
17031150600,17031150600,1664,1058,63.58,1684,900,53.44,3348,1958,58.48
17143002900,17143002900,1583,926,58.5,1851,880,47.54,3434,1806,52.59
17099964300,17099964300,1152,754,65.45,1423,763,53.62,2575,1517,58.91
17077010200,17077010200,1754,820,46.75,1550,798,51.48,3304,1620,49.03
17113001302,17113001302,1116,328,29.39,1245,652,52.37,2361,980,41.51
17031831800,17031831800,2558,1652,64.58,2572,1391,54.08,5130,3043,59.32
17095000400,17095000400,1652,889,53.81,2341,673,28.75,3993,1562,39.12
17063000300,17063000300,1288,803,62.34,1320,822,62.27,2608,1625,62.31
17031838800,17031838800,1062,519,48.87,1280,541,42.27,2342,1060,45.26
17031671100,17031671100,428,71,16.59,504,120,23.81,932,191,20.49
17101881100,17101881100,868,338,38.94,1577,834,52.89,2445,1172,47.93
17183010900,17183010900,1340,836,62.39,1164,563,48.37,2503,1397,55.81
17031410900,17031410900,1274,680,53.38,1277,783,61.32,2551,1463,57.35
17097861010,17097861010,2036,1243,61.05,2265,1341,59.21,4298,2584,60.12
17031818900,17031818900,1563,977,62.51,1942,1034,53.24,3505,2011,57.38
17143003602,17143003602,2105,1288,61.19,2347,1256,53.52,4452,2544,57.14
17031160300,17031160300,1933,1215,62.86,1348,848,62.91,3281,2063,62.88
17143003601,17143003601,1137,646,56.82,1079,644,59.68,2214,1290,58.27
17089852300,17089852300,974,818,83.98,742,413,55.66,1716,1231,71.74
17113005601,17113005601,702,479,68.23,792,447,56.44,1493,926,62.02
17031170200,17031170200,1469,872,59.36,1697,1015,59.81,3166,1887,59.6
17081050800,17081050800,1609,1002,62.27,1806,931,51.55,3415,1933,56.6
17031810600,17031810600,1732,1063,61.37,2173,1355,62.36,3905,2418,61.92
17203030700,17203030700,1613,1065,66.03,1974,1327,67.22,3587,2391,66.66
17167001500,17167001500,349,134,38.4,454,181,39.87,803,315,39.23
17175951500,17175951500,995,629,63.22,1077,499,46.33,2072,1128,54.44
17031819500,17031819500,1079,750,69.51,1497,783,52.3,2576,1533,59.51
17201003100,17201003100,1505,626,41.59,1585,939,59.24,3090,1565,50.65
17057953000,17057953000,896,460,51.34,1017,517,50.84,1912,979,51.2
17031221600,17031221600,1207,1053,87.24,1347,985,73.13,2554,2038,79.8
17115000200,17115000200,977,421,43.09,940,511,54.36,1917,932,48.62
17021958900,17021958900,964,478,49.59,1220,643,52.7,2184,1121,51.33
17201003000,17201003000,760,499,65.66,640,345,53.91,1400,844,60.29
17111870603,17111870603,1954,1122,57.42,1664,882,53.0,3616,2004,55.42
17111870605,17111870605,2318,1569,67.69,2709,1259,46.47,5027,2828,56.26
17111870604,17111870604,2262,1489,65.83,2455,1406,57.27,4716,2896,61.41
17089854900,17089854900,2101,1246,59.31,2201,1272,57.79,4302,2518,58.53
17111870606,17111870606,1749,1095,62.61,1591,989,62.16,3340,2084,62.4
17109010600,17109010600,841,662,78.72,989,758,76.64,1830,1420,77.6
17031280800,17031280800,336,86,25.6,238,117,49.16,574,203,35.37
17089853900,17089853900,2250,1186,52.71,2565,1554,60.58,4815,2740,56.91
17031491100,17031491100,1699,511,30.08,2030,778,38.33,3729,1289,34.57
17031380200,17031380200,640,239,37.34,894,243,27.18,1534,482,31.42
17195001300,17195001300,859,504,58.67,1115,609,54.62,1974,1113,56.38
17031826304,17031826304,1066,504,47.28,1476,722,48.92,2542,1226,48.23
17163503332,17163503332,1767,964,54.56,2404,1557,64.77,4171,2521,60.44
17031826301,17031826301,1200,694,57.83,1834,1042,56.82,3034,1736,57.22
17031826303,17031826303,1497,764,51.04,1750,1117,63.83,3247,1881,57.93
17197881105,17197881105,2426,1727,71.19,2323,1195,51.44,4750,2924,61.56
17043844002,17043844002,1521,1075,70.68,1651,972,58.87,3172,2047,64.53
17031800500,17031800500,1795,1149,64.01,1653,761,46.04,3448,1910,55.39
17135957700,17135957700,968,475,49.07,1383,759,54.88,2351,1234,52.49
17027900100,17027900100,2364,1815,76.78,2507,1800,71.8,4871,3615,74.21
17031807200,17031807200,2248,1530,68.06,2496,1627,65.18,4744,3157,66.55
17031250300,17031250300,1453,683,47.01,2118,1127,53.21,3571,1810,50.69
17031310600,17031310600,2350,1456,61.96,2361,1326,56.16,4711,2782,59.05
17031230900,17031230900,1874,940,50.16,2153,1059,49.19,4027,1999,49.64
17115001300,17115001300,870,594,68.28,1009,429,42.52,1879,1023,54.44
17099962200,17099962200,2008,1310,65.24,2085,1265,60.67,4093,2575,62.91
17099963300,17099963300,949,505,53.21,925,519,56.11,1874,1024,54.64
17031815702,17031815702,2074,1396,67.31,1906,1244,65.27,3980,2640,66.33
17091011600,17091011600,593,70,11.8,761,272,35.74,1354,342,25.26
17031815701,17031815701,1346,957,71.1,1698,915,53.89,3044,1872,61.5
17167003100,17167003100,2937,2067,70.38,3031,1849,61.0,5968,3916,65.62
17177001000,17177001000,1756,940,53.53,1993,1000,50.18,3749,1940,51.75
17031222800,17031222800,315,228,72.38,466,181,38.84,781,409,52.37
17049950100,17049950100,1465,1160,79.18,1484,997,67.18,2950,2157,73.12
17031030800,17031030800,2029,1551,76.44,1827,1208,66.12,3856,2759,71.55
17031161300,17031161300,1550,1008,65.03,1703,1035,60.78,3253,2043,62.8
17031050200,17031050200,1854,1308,70.55,2118,1263,59.63,3972,2571,64.73
17031110400,17031110400,1743,927,53.18,1866,1003,53.75,3609,1930,53.48
17031808400,17031808400,1748,1023,58.52,1914,1039,54.28,3662,2062,56.31
17031210900,17031210900,1144,736,64.34,1353,770,56.91,2497,1506,60.31
17157951200,17157951200,4233,854,20.17,1299,701,53.96,5532,1553,28.07
17031170600,17031170600,988,630,63.77,1107,599,54.11,2095,1229,58.66
17029000500,17029000500,2393,1319,55.12,2708,1648,60.86,5101,2967,58.17
17031220400,17031220400,1070,627,58.6,1075,599,55.72,2145,1226,57.16
17119401400,17119401400,1279,730,57.08,1406,663,47.16,2685,1393,51.88
17115001200,17115001200,1027,543,52.87,1152,573,49.74,2179,1116,51.22
17119400802,17119400802,2180,1151,52.8,2779,1428,51.39,4959,2579,52.01
17031242500,17031242500,1468,958,65.26,1492,980,65.68,2960,1938,65.47
17031420800,17031420800,737,327,44.37,900,302,33.56,1637,629,38.42
17025972100,17025972100,1851,1173,63.37,2429,909,37.42,4280,2082,48.64
17031450300,17031450300,1272,636,50.0,1703,869,51.03,2975,1505,50.59
17113001600,17113001600,1090,419,38.44,1159,513,44.26,2249,932,41.44
17061973900,17061973900,965,464,48.08,1037,574,55.35,2002,1038,51.85
17031590700,17031590700,1096,811,74.0,1135,704,62.03,2231,1515,67.91
17031803400,17031803400,2258,1639,72.59,2596,1389,53.51,4854,3028,62.38
17201000200,17201000200,1241,684,55.12,1431,754,52.69,2672,1438,53.82
17197883304,17197883304,694,493,71.04,761,429,56.37,1456,922,63.32
17173959300,17173959300,1944,949,48.82,2138,777,36.34,4082,1726,42.28
17077011200,17077011200,1769,660,37.31,2823,1898,67.23,4592,2558,55.71
17031160900,17031160900,924,631,68.29,1005,596,59.3,1929,1227,63.61
17199020700,17199020700,2082,1070,51.39,1975,940,47.59,4057,2010,49.54
17031260800,17031260800,873,276,31.62,1037,484,46.67,1910,760,39.79
17031805901,17031805901,1536,883,57.49,1744,906,51.95,3280,1789,54.54
17123961300,17123961300,915,482,52.68,910,525,57.69,1825,1006,55.12
17031805902,17031805902,2529,1594,63.03,2782,1525,54.82,5311,3119,58.73
17167003802,17167003802,2251,1798,79.88,2365,1515,64.06,4616,3313,71.77
17043840801,17043840801,888,638,71.85,1038,532,51.25,1926,1170,60.75
17043840802,17043840802,2528,1689,66.81,2126,1137,53.48,4654,2826,60.72
17167003801,17167003801,1090,698,64.04,1124,696,61.92,2214,1393,62.92
17183010500,17183010500,1629,928,56.97,1629,760,46.65,3257,1689,51.86
17143000500,17143000500,576,284,49.31,834,343,41.13,1410,627,44.47
17089852907,17089852907,2309,1366,59.16,2438,1387,56.89,4747,2753,57.99
17031825200,17031825200,779,434,55.71,761,492,64.65,1540,926,60.13
17011965200,17011965200,1304,924,70.86,1477,801,54.23,2781,1725,62.03
17031817700,17031817700,1876,873,46.54,2132,1191,55.86,4008,2064,51.5
17031835700,17031835700,0,0,0,0,0,0,0,0,0
17049950200,17049950200,1949,1283,65.83,2086,1341,64.29,4036,2623,64.99
17067954000,17067954000,1043,542,51.97,1065,551,51.74,2108,1093,51.85
17031140500,17031140500,1758,1133,64.45,1099,533,48.5,2857,1666,58.31
17197883307,17197883307,1547,986,63.74,1727,1020,59.06,3274,2004,61.21
17029001100,17029001100,1237,671,54.24,1731,1043,60.25,2968,1714,57.75
17031840700,17031840700,1483,927,62.51,1510,770,50.99,2993,1697,56.7
17167000900,17167000900,873,421,48.22,1061,495,46.65,1934,916,47.36
17031670200,17031670200,537,91,16.95,476,134,28.15,1013,225,22.21
17031830005,17031830005,1583,804,50.79,1825,800,43.84,3408,1604,47.07
17031271300,17031271300,321,41,12.77,436,209,47.94,757,250,33.03
17031830007,17031830007,1591,965,60.65,2189,1212,55.37,3780,2177,57.59
17031830001,17031830001,872,335,38.42,1082,421,38.91,1954,756,38.69
17031830003,17031830003,2690,1508,56.06,3461,2200,63.57,6151,3708,60.28
17019010500,17019010500,1663,1187,71.38,1777,976,54.92,3442,2162,62.81
17031812600,17031812600,1287,894,69.46,1772,1245,70.26,3059,2139,69.92
17031830008,17031830008,1542,983,63.75,1935,1281,66.2,3477,2264,65.11
17093890700,17093890700,5272,4029,76.42,5678,3635,64.02,10950,7663,69.98
17097864602,17097864602,1358,829,61.05,1593,685,43.0,2951,1514,51.3
17097864601,17097864601,1411,854,60.52,1472,647,43.95,2883,1501,52.06
17031813701,17031813701,1273,915,71.88,1437,797,55.46,2710,1712,63.17
17031813702,17031813702,1567,963,61.46,1384,689,49.78,2951,1652,55.98
17031710400,17031710400,2009,825,41.07,2548,1221,47.92,4557,2046,44.9
17143004400,17143004400,1696,1096,64.62,1933,1069,55.3,3629,2165,59.66
17139977000,17139977000,1094,645,58.96,892,453,50.78,1985,1098,55.31
17143001900,17143001900,835,442,52.93,577,266,46.1,1412,708,50.14
17107953200,17107953200,1275,589,46.2,1841,1188,64.53,3116,1777,57.03
17031829800,17031829800,2471,1570,63.54,2907,1694,58.27,5378,3264,60.69
17089851500,17089851500,445,344,77.3,426,221,51.88,871,565,64.87
17031820300,17031820300,1942,1366,70.34,2056,1061,51.61,3998,2427,60.71
17161021400,17161021400,500,317,63.4,480,263,54.79,980,580,59.18
17031440900,17031440900,918,402,43.79,1119,593,52.99,2037,995,48.85
17031520500,17031520500,1473,860,58.38,1892,903,47.73,3365,1763,52.39
17031804506,17031804506,1979,1211,61.19,2292,1389,60.6,4272,2599,60.84
17031804507,17031804507,4656,3467,74.46,4977,2881,57.89,9631,6347,65.9
17031804505,17031804505,1415,1044,73.78,1683,1155,68.63,3098,2199,70.98
17197881603,17197881603,1251,823,65.79,1249,808,64.69,2500,1631,65.24
17115002300,17115002300,1247,846,67.84,1206,635,52.65,2453,1483,60.46
17157950900,17157950900,1411,1068,75.69,1500,827,55.13,2914,1894,65.0
17031062700,17031062700,1385,1111,80.22,1022,839,82.09,2407,1950,81.01
17031802003,17031802003,1029,638,62.0,1138,691,60.72,2167,1329,61.33
17031802002,17031802002,1848,1269,68.67,2166,1115,51.48,4014,2384,59.39
17031802004,17031802004,1944,1325,68.16,2385,1333,55.89,4329,2658,61.4
17031804508,17031804508,804,558,69.4,829,466,56.21,1633,1024,62.71
17031804509,17031804509,2398,1759,73.35,2150,1324,61.58,4548,3083,67.79
17031824003,17031824003,2487,1738,69.88,2500,1199,47.96,4987,2937,58.89
17031824005,17031824005,2133,1411,66.15,2169,1254,57.81,4302,2665,61.95
17031809900,17031809900,1198,901,75.21,1184,814,68.75,2382,1715,72.0
17043846408,17043846408,1349,1138,84.36,1534,929,60.56,2883,2067,71.7
17031824006,17031824006,1595,1102,69.09,1562,1007,64.47,3157,2109,66.8
17031243000,17031243000,902,731,81.04,968,627,64.77,1870,1358,72.62
17043846404,17043846404,2334,1730,74.12,2652,1761,66.4,4986,3491,70.02
17043846405,17043846405,1317,851,64.62,1621,754,46.51,2938,1604,54.59
17031640700,17031640700,1117,769,68.85,1237,785,63.46,2354,1554,66.02
17043842709,17043842709,1191,884,74.22,1758,1049,59.67,2949,1933,65.55
17043842708,17043842708,1029,686,66.67,1053,647,61.44,2082,1333,64.02
17031827200,17031827200,1561,757,48.49,1556,792,50.9,3118,1547,49.62
17031611600,17031611600,605,192,31.74,542,188,34.69,1147,380,33.13
17043842703,17043842703,1466,1075,73.33,1738,1196,68.81,3204,2271,70.88
17043842702,17043842702,1720,1383,80.41,2054,1176,57.25,3774,2559,67.81
17043842704,17043842704,1948,1452,74.54,2369,1428,60.28,4318,2882,66.74
17043842706,17043842706,1800,1309,72.72,1852,1172,63.28,3652,2481,67.94
17015960100,17015960100,1348,724,53.71,1583,753,47.57,2931,1476,50.36
17031831600,17031831600,2518,1462,58.06,2952,1577,53.42,5470,3039,55.56
17031835600,17031835600,528,161,30.49,408,53,12.99,936,214,22.86
17031813802,17031813802,1890,1450,76.72,1758,790,44.94,3648,2240,61.4
17031813801,17031813801,1013,648,63.97,987,512,51.87,2000,1160,58.0
17019005600,17019005600,2485,1792,72.11,2918,1501,51.44,5403,3293,60.95
17031833100,17031833100,3093,2606,84.25,3204,2183,68.13,6297,4789,76.05
17197882601,17197882601,1340,1028,76.72,1052,557,52.95,2392,1585,66.26
17085020300,17085020300,1976,1241,62.8,2089,1344,64.34,4065,2585,63.59
17113005501,17113005501,854,510,59.72,1104,639,57.88,1958,1149,58.68
17031090100,17031090100,1188,812,68.35,1559,1019,65.36,2747,1831,66.65
17163500400,17163500400,668,197,29.49,855,227,26.55,1523,424,27.84
17031010100,17031010100,1742,1099,63.09,2262,1215,53.71,4004,2314,57.79
17031805302,17031805302,1473,953,64.7,1590,746,46.92,3063,1699,55.47
17031805301,17031805301,1367,842,61.59,1586,803,50.63,2953,1645,55.71
17089850101,17089850101,2368,1774,74.92,2513,1574,62.63,4880,3349,68.63
17031806900,17031806900,1824,955,52.36,2341,1002,42.8,4165,1957,46.99
17089850105,17089850105,2285,1930,84.46,2783,1571,56.45,5069,3504,69.13
17031823303,17031823303,1820,948,52.09,1691,900,53.22,3511,1848,52.63
17031823302,17031823302,2188,1268,57.95,2417,1462,60.49,4605,2730,59.28
17195001400,17195001400,883,437,49.49,1012,507,50.1,1895,944,49.82
17017960300,17017960300,1260,690,54.76,1268,842,66.4,2528,1532,60.6
17031100300,17031100300,2465,1267,51.4,2761,1091,39.51,5226,2358,45.12
17161020200,17161020200,1346,927,68.87,1537,790,51.4,2883,1717,59.56
17031330100,17031330100,7126,5561,78.04,8101,5859,72.32,15227,11420,75.0
17159978200,17159978200,963,524,54.41,1071,445,41.55,2034,969,47.64
17031834800,17031834800,661,143,21.63,898,317,35.3,1559,460,29.51
17031630400,17031630400,2340,1388,59.32,2468,1075,43.56,4808,2463,51.23
17031842600,17031842600,1600,1098,68.63,1513,909,60.08,3113,2007,64.47
17123961100,17123961100,1040,614,59.04,1052,568,53.99,2092,1181,56.45
17197883214,17197883214,913,645,70.65,1076,595,55.3,1989,1239,62.29
17079977500,17079977500,1552,782,50.39,1637,1031,62.98,3188,1812,56.84
17031550100,17031550100,2530,1478,58.42,2644,1249,47.24,5174,2727,52.71
17197980100,17197980100,3056,87,2.85,108,89,82.41,3164,176,5.56
17031062800,17031062800,1837,1569,85.41,1321,964,72.98,3158,2533,80.21
17031430200,17031430200,1659,956,57.63,2036,933,45.83,3695,1889,51.12
17097860600,17097860600,2606,1682,64.54,2906,1444,49.69,5513,3127,56.72
17111871109,17111871109,1792,1338,74.67,1670,1157,69.28,3461,2495,72.09
17111871108,17111871108,1984,1480,74.6,1988,1264,63.58,3973,2741,68.99
17143002100,17143002100,1777,924,52.0,1861,828,44.49,3638,1752,48.16
17111871105,17111871105,1992,1347,67.62,2050,1211,59.07,4042,2558,63.29
17111871104,17111871104,5746,4340,75.53,6253,3976,63.59,12000,8315,69.29
17111871107,17111871107,2102,1495,71.12,1641,856,52.16,3744,2350,62.77
17111871106,17111871106,3090,2068,66.93,3359,1918,57.1,6450,3986,61.8
17031081202,17031081202,1173,803,68.46,1684,1035,61.46,2857,1838,64.33
17037001300,17037001300,2351,1610,68.48,2220,1404,63.24,4571,3014,65.94
17031081201,17031081201,1814,1276,70.34,2155,1025,47.56,3969,2301,57.97
17097863801,17097863801,1752,1249,71.29,1965,944,48.04,3715,2191,58.98
17037000300,17037000300,1093,654,59.84,1066,542,50.84,2159,1196,55.4
17031080400,17031080400,1455,725,49.83,1834,1009,55.02,3289,1734,52.72
17089854800,17089854800,2786,2013,72.25,2915,1864,63.95,5701,3877,68.01
17043841205,17043841205,1981,1479,74.66,1917,1204,62.81,3898,2683,68.83
17031580400,17031580400,1822,1074,58.95,1565,578,36.93,3387,1652,48.77
17031390700,17031390700,2255,1107,49.09,2853,1499,52.54,5108,2606,51.02
