year,tract_id,tract_name,num_tracts,num_vacants,pct_vacant,pct_change,pct_owner_occupied
2008,17009,Brown County,2462,120.5,4.89,null,62.27
2008,17167,Sangamon County,89900,4213.25,4.69,null,65.35
2008,17165,Saline County,11697,847.0,7.24,null,64.78
2008,17163,St. Clair County,116249,6722.25,5.78,null,59.2
2008,17161,Rock Island County,65755,2168.0,3.3,null,65.43
2008,17001,Adams County,29842,752.5,2.52,null,66.47
2008,17003,Alexander County,4006,1566.75,39.11,null,50.7
2008,17005,Bond County,7089,327.75,4.62,null,69.04
2008,17007,Boone County,19969,1579.0,7.91,null,75.22
2008,17169,Schuyler County,3459,293.25,8.48,null,72.33
2008,17153,Pulaski County,3155,361.25,11.45,null,60.38
2008,17151,Pope County,2491,89.25,3.58,null,57.65
2008,17019,Champaign County,87568,2625.5,3.0,null,49.24
2008,17157,Randolph County,13707,872.0,6.36,null,65.66
2008,17155,Putnam County,3073,1279.5,41.62,null,62.88
2008,17013,Calhoun County,2835,102.25,3.61,null,58.1
2008,17159,Richland County,7513,393.75,5.24,null,68.55
2008,17011,Bureau County,15720,2206.5,14.04,null,68.53
2008,17017,Cass County,5836,575.0,9.85,null,61.46
2008,17015,Carroll County,8437,1318.5,15.63,null,60.82
2008,17081,Jefferson County,16954,968.5,5.71,null,65.49
2008,17083,Jersey County,9848,3449.75,35.03,null,70.13
2008,17085,Jo Daviess County,13574,1816.5,13.38,null,56.57
2008,17087,Johnson County,5598,426.25,7.61,null,63.34
2008,17089,Kane County,182046,6829.25,3.75,null,70.87
2008,17027,Clinton County,15310,747.25,4.88,null,75.6
2008,17025,Clay County,6404,1782.25,27.83,null,67.88
2008,17023,Clark County,7772,474.75,6.11,null,64.35
2008,17021,Christian County,15563,643.25,4.13,null,67.47
2008,17029,Coles County,23425,829.5,3.54,null,56.32
2008,17149,Pike County,7951,691.25,8.69,null,64.7
2008,17145,Perry County,9426,497.0,5.27,null,67.84
2008,17147,Piatt County,7269,300.75,4.14,null,73.82
2008,17141,Ogle County,22561,2079.0,9.22,null,68.68
2008,17143,Peoria County,83034,3578.5,4.31,null,61.11
2008,17093,Kendall County,40321,3787.25,9.39,null,79.89
2008,17091,Kankakee County,45246,2829.5,6.25,null,62.78
2008,17097,Lake County,260309,10797.5,4.15,null,71.07
2008,17095,Knox County,24077,2405.5,9.99,null,60.49
2008,17099,LaSalle County,49977,3247.75,6.5,null,68.42
2008,17031,Cook County,2180358,36971.25,1.7,null,52.29
2008,17033,Crawford County,8661,470.75,5.44,null,72.44
2008,17035,Cumberland County,4873,194.25,3.99,null,70.19
2008,17037,DeKalb County,41078,4369.0,10.64,null,56.95
2008,17039,De Witt County,7521,493.5,6.56,null,69.75
2008,17139,Moultrie County,6260,271.0,4.33,null,71.85
2008,17131,Mercer County,7357,814.0,11.06,null,73.87
2008,17133,Monroe County,13392,524.25,3.91,null,76.28
2008,17135,Montgomery County,13079,660.0,5.05,null,65.93
2008,17137,Morgan County,15515,777.5,5.01,null,63.64
2008,17203,Woodford County,15145,4333.0,28.61,null,77.54
2008,17201,Winnebago County,125965,6187.75,4.91,null,60.67
2008,17045,Edgar County,8803,479.5,5.45,null,67.23
2008,17047,Edwards County,3186,165.75,5.2,null,68.59
2008,17129,Menard County,5654,2551.75,45.13,null,72.34
2008,17041,Douglas County,8390,413.5,4.93,null,71.18
2008,17043,DuPage County,356178,5082.25,1.43,null,70.63
2008,17123,Marshall County,5914,1830.5,30.95,null,70.36
2008,17121,Marion County,18295,1251.25,6.84,null,65.07
2008,17049,Effingham County,14570,419.0,2.88,null,73.86
2008,17127,Massac County,7112,391.0,5.5,null,67.83
2008,17125,Mason County,7077,598.75,8.46,null,72.06
2008,17117,Macoupin County,21583,896.5,4.15,null,69.19
2008,17115,Macon County,50474,3028.5,6.0,null,62.08
2008,17113,McLean County,69656,7791.25,11.19,null,61.51
2008,17111,McHenry County,116039,5616.0,4.84,null,77.79
2008,17119,Madison County,117105,4278.75,3.65,null,67.28
2008,17057,Fulton County,16194,2060.0,12.72,null,67.41
2008,17055,Franklin County,18525,846.5,4.57,null,67.12
2008,17053,Ford County,6281,360.5,5.74,null,70.17
2008,17051,Fayette County,9302,692.0,7.44,null,71.35
2008,17059,Gallatin County,2746,227.0,8.27,null,68.1
2008,17101,Lawrence County,6936,276.75,3.99,null,64.03
2008,17103,Lee County,15048,985.75,6.55,null,67.75
2008,17105,Livingston County,15895,1654.25,10.41,null,67.2
2008,17107,Logan County,12106,1142.5,9.44,null,63.46
2008,17109,McDonough County,14419,1363.5,9.46,null,54.16
2008,17063,Grundy County,19995,1156.0,5.78,null,68.47
2008,17061,Greene County,6388,335.5,5.25,null,69.46
2008,17067,Hancock County,9273,958.75,10.34,null,68.02
2008,17065,Hamilton County,4104,361.25,8.8,null,67.98
2008,17069,Hardin County,2488,149.5,6.01,null,60.77
2008,17199,Williamson County,30358,1295.0,4.27,null,63.02
2008,17197,Will County,237500,12511.75,5.27,null,78.18
2008,17195,Whiteside County,25770,1347.0,5.23,null,68.72
2008,17193,White County,7181,651.75,9.08,null,68.88
2008,17191,Wayne County,7974,311.25,3.9,null,69.38
2008,17175,Stark County,2674,1033.75,38.66,null,73.26
2008,17177,Stephenson County,22081,2174.5,9.85,null,64.05
2008,17171,Scott County,2458,120.0,4.88,null,63.03
2008,17079,Jasper County,4344,211.5,4.87,null,76.16
2008,17173,Shelby County,10396,747.0,7.19,null,70.4
2008,17075,Iroquois County,13452,704.25,5.24,null,67.21
2008,17077,Jackson County,28578,1761.25,6.16,null,44.05
2008,17179,Tazewell County,57516,3789.5,6.59,null,72.88
2008,17071,Henderson County,3827,942.5,24.63,null,67.78
2008,17073,Henry County,22161,2104.25,9.5,null,72.7
2008,17189,Washington County,6534,225.5,3.45,null,74.41
2008,17181,Union County,7924,368.0,4.64,null,63.81
2008,17183,Vermilion County,36317,1583.75,4.36,null,62.13
2008,17185,Wabash County,5585,237.0,4.24,null,67.18
2008,17187,Warren County,7681,669.75,8.72,null,64.11
