year,tract_id,tract_name,num_tracts,num_vacants,pct_vacant,pct_change,pct_owner_occupied
2013,17009,Brown County,2462,313.75,12.74,32.8,62.27
2013,17167,Sangamon County,89900,9275.75,10.32,8.24,65.35
2013,17165,Saline County,11697,1802.0,15.41,13.87,64.78
2013,17163,St. Clair County,116249,13521.5,11.63,20.98,59.2
2013,17161,Rock Island County,65755,4871.0,7.41,17.89,65.43
2013,17001,Adams County,29842,2333.0,7.82,33.18,66.47
2013,17003,Alexander County,4006,1082.0,27.01,-4.16,50.7
2013,17005,Bond County,7089,769.0,10.85,13.25,69.04
2013,17007,Boone County,19969,4098.75,20.52,28.45,75.22
2013,17169,Schuyler County,3459,424.0,12.26,5.6,72.33
2013,17153,Pulaski County,3155,485.75,15.4,4.69,60.38
2013,17151,Pope County,2491,815.25,32.73,270.15,57.65
2013,17019,Champaign County,87568,8821.25,10.07,15.21,49.24
2013,17157,Randolph County,13707,1495.0,10.91,13.84,65.66
2013,17155,Putnam County,3073,1796.75,58.45,2.34,62.88
2013,17013,Calhoun County,2835,289.75,10.22,22.13,58.1
2013,17159,Richland County,7513,848.0,11.29,16.56,68.55
2013,17011,Bureau County,15720,4597.0,29.24,12.33,68.53
2013,17017,Cass County,5836,867.75,14.87,1.67,61.46
2013,17015,Carroll County,8437,1974.0,23.4,-35.95,60.82
2013,17081,Jefferson County,16954,1762.25,10.39,9.49,65.49
2013,17083,Jersey County,9848,1373.75,13.95,1.61,70.13
2013,17085,Jo Daviess County,13574,3912.25,28.82,-35.08,56.57
2013,17087,Johnson County,5598,1241.5,22.18,13.07,63.34
2013,17089,Kane County,182046,14355.25,7.89,9.85,70.87
2013,17027,Clinton County,15310,1938.25,12.66,6.37,75.6
2013,17025,Clay County,6404,1117.5,17.45,8.89,67.88
2013,17023,Clark County,7772,828.5,10.66,1.5,64.35
2013,17021,Christian County,15563,2287.25,14.7,4.67,67.47
2013,17029,Coles County,23425,1464.5,6.25,9.8,56.32
2013,17149,Pike County,7951,1260.0,15.85,5.29,64.7
2013,17145,Perry County,9426,1051.25,11.15,22.13,67.84
2013,17147,Piatt County,7269,1120.5,15.41,37.19,73.82
